sno,state,district,faclty_nam,category,type,Facility_i,iso_minus_,iso_confm_,iso_suspec,o2suported,total_icu,ventilator,o2_manifol,PPE,N95,bio_med_wa
3180,Maharashtra,THANE,"MBMC - Neptune
Hospital","Cat. III - Dedicated COVID
Center / DCCC",Hospital,26101,748,298,449,0,0,0,0,10,20,1
3181,Maharashtra,THANE,"TATA AMANTRA
kdmc block",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18787,2000,1000,1000,0,0,0,0,25,25,1
3182,Maharashtra,THANE,"SIRAJ HOSPITAL,
VANJAR PATTI NAKA,
BHIWANDI",Cat. III - Dedicated COVID Center / DCCC,Hospital,25385,50,50,0,0,0,0,0,0,0,1
3183,Maharashtra,THANE,"Lodha
Bhayandarpada (TMC)",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26040,250,0,250,0,0,0,0,5000,12500,1
3184,Maharashtra,THANE,"Bhinar ashram school
,Bhivandi",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25140,200,100,100,0,0,0,0,10,10,1
3185,Maharashtra,THANE,"MBMC - Orbit
Hospital","Cat. III - Dedicated COVID
Center / DCCC",Hospital,26098,25,25,0,0,0,0,0,20,20,1
3186,Maharashtra,THANE,"Dental college
Ambernath","Cat. III - Dedicated COVID
Center / DCCC",Hospital,22206,500,250,250,0,0,0,0,10,10,1
3187,Maharashtra,THANE,Hotel Lerida Runwal Nagar (TMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26039,50,0,50,0,0,0,0,1000,2500,1
3188,Maharashtra,THANE,Koparkhairane Samaj Mandir Hall (NMMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24256,60,40,20,0,0,0,0,100,200,1
3189,Maharashtra,THANE,Warkari Bhavan Sec- 3 Balapur NMMC,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17262,110,0,110,0,0,0,0,0,18,1
3190,Maharashtra,THANE,"FRANK HOSPITAL, AAS BIBI, BHIWANDI",Cat. III - Dedicated COVID Center / DCCC,Hospital,25373,40,40,0,0,0,0,0,0,0,1
3191,Maharashtra,THANE,BSUP CCC SONAVALI BADLAPUR WEST,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25724,100,100,0,0,0,0,0,50,100,1
3192,Maharashtra,THANE,"Presidency school Padaga ,Bhivandi",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,25138,200,100,100,0,0,0,0,15,24,1
3193,Maharashtra,THANE,"PRIME HOSPITAL, AAS BIBI, BHIWANDI",Cat. III - Dedicated COVID Center / DCCC,Hospital,25383,25,25,0,0,0,0,0,0,0,1
3194,Maharashtra,THANE,"Ginger Hotel, Majiwada (TMC)",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26038,40,0,40,0,0,0,0,800,2000,1
3195,Maharashtra,THANE,Airoli Samaj Mandir (NMMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24255,100,80,20,0,0,0,0,200,400,1
3196,Maharashtra,THANE,India Bull Residency (NMMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17259,1000,0,1000,0,0,0,0,100,0,1
3197,Maharashtra,THANE,"Jondhale college
,shahapur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26362,100,50,50,0,0,0,0,65,75,1
3198,Maharashtra,THANE,"Jondhale College
,shahapur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17152,30,30,0,0,0,1,0,65,75,1
3199,Maharashtra,THANE,"MBMC - Meenatai
Thakre Community Hall",Cat. III - Dedicated COVID Center / DCCC,Hospital,26323,2244,898,1346,0,0,0,0,50,50,1
3200,Maharashtra,THANE,"Tata Amantra, BNMC",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17172,550,275,275,0,0,0,0,0,0,1
3201,Maharashtra,THANE,Thane College (TMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26037,1000,0,1000,0,0,0,0,20000,50000,1
3202,Maharashtra,THANE,Agri Koli Bhavan (NMMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24254,100,80,20,0,0,0,0,200,400,1
3203,Maharashtra,THANE,"TMC: Vedant
Multispeciality
Hospital & Research Centre",Cat. III - Dedicated COVID Center / DCCC,Hospital,26270,78,78,0,0,0,0,0,1000,2500,1
3204,Maharashtra,THANE,Lodha Parking Plaza (TMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26048,600,0,600,0,0,0,0,12000,30000,1
3205,Maharashtra,THANE,Kasarwadavali CCC,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18779,242,0,242,0,0,0,0,10,20,1
3206,Maharashtra,THANE,Tata Amantra KDMC,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17964,1293,547,746,0,0,0,0,250,600,1
3207,Maharashtra,THANE,"AMRUT HOSPITAL,
DHAMANKAR NAKA, BHIWANDI",Cat. III - Dedicated COVID Center / DCCC,Hospital,25381,25,25,0,0,0,0,0,0,0,1
3208,Maharashtra,THANE,Horizon School (TMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26036,960,0,960,0,0,0,0,20000,50000,1
3209,Maharashtra,THANE,CIDCO Exhibition Hall Vashi ( NMMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24253,682,471,211,0,0,0,0,2400,5000,1
3210,Maharashtra,THANE,"Dosti Desire, Bramhand (TMC)",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26047,80,0,80,0,0,0,0,1600,4000,1
3211,Maharashtra,THANE,TMC: Jito educational and Medical Trust,Cat. III - Dedicated COVID Center / DCCC,Hospital,26022,100,100,0,0,0,0,0,2000,2500,1
3212,Maharashtra,THANE,ETC Building ( NMMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24252,100,80,20,0,0,0,0,200,400,1
3213,Maharashtra,THANE,"MBMC-MMRDA
Building, Span Signature",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26239,268,188,80,0,0,0,0,50,50,1
3214,Maharashtra,THANE,BSUP Padale (TMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26045,655,0,655,0,0,0,0,13100,32750,1
3215,Maharashtra,THANE,Bhaindarpada,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18776,800,0,800,0,0,0,0,15,22,1
3216,Maharashtra,THANE,Central Hospital DAhiwali Badalapur,Cat. III - Dedicated COVID Center / DCCC,Hospital,16013,100,50,50,0,0,0,0,25,35,1
3217,Maharashtra,THANE,"AL-MOIN HOSPITAL, ROSHAN BAUG, BHANDARI COMPOUND,
BHIWANDI",Cat. III - Dedicated COVID Center / DCCC,Hospital,25379,40,40,0,0,0,0,0,0,0,1
3218,Maharashtra,THANE,TMC:Neon Hospital,"Cat. III - Dedicated COVID
Center / DCCC",Hospital,26017,38,38,0,0,0,0,0,3000,3000,1
3219,Maharashtra,THANE,India Bulls (NMMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24250,1500,1200,300,0,0,0,0,2000,4000,1
3220,Maharashtra,THANE,"MBMC-MMRDA
Building, S.K.Heights",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26237,300,210,90,0,0,0,0,50,50,1
3221,Maharashtra,THANE,"TATA AMANTRA B2
BNMC temporary dchc",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,18796,550,550,0,0,0,0,0,20,32,1
3222,Maharashtra,THANE,Teoram Ashram,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,19008,40,20,20,0,0,0,0,1,5,1
3223,Maharashtra,THANE,Hazuri Rental Project (TMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26044,462,462,0,0,0,0,0,9240,23100,1
3224,Maharashtra,THANE,"TMC: Sai Criticare
Hospital","Cat. III - Dedicated COVID
Center / DCCC",Hospital,26013,50,50,0,0,0,0,0,96,96,1
3225,Maharashtra,THANE,Reliance Life Science IT Park (NMMC),Cat. III - Dedicated COVID Center / DCCC,Hospital,24249,100,80,20,0,0,0,0,100,200,1
3226,Maharashtra,THANE,Swami Vivekananad Multiperpal Buldg. SEC 14 VASHI (NMMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17246,140,0,140,0,0,0,0,25,25,1
3227,Maharashtra,THANE,MBMC-Delta garden,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26235,862,603,259,0,0,0,0,50,50,1
3228,Maharashtra,THANE,"TATA AMANTRA , UMC",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,19007,440,200,240,0,0,0,0,10,50,1
3229,Maharashtra,THANE,BSUP Sagarli (TMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26043,94,94,0,0,0,0,0,1880,4700,1
3230,Maharashtra,THANE,"Bsup Sonewali, Badlapur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17162,100,100,0,0,0,0,0,55,46,1
3231,Maharashtra,THANE,"TMC: Highway
Hospital","Cat. III - Dedicated COVID
Center / DCCC",Hospital,26011,50,48,0,0,0,0,0,3000,4000,1
3232,Maharashtra,THANE,K Star Hotel (NMMC),Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24248,60,40,20,0,0,0,0,50,100,1
3233,Maharashtra,THANE,"MBMC-M.M.R.D.A
building samriddhi housing society",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,26225,814,570,244,0,0,0,0,50,200,1
3234,Maharashtra,WARDHA,"Late. Laxmanrao
Mankar Adivasi Hostel, Seloo",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24325,100,20,80,0,0,0,0,5,20,1
3235,Maharashtra,WARDHA,"Government
Residential Hostel, Wardha",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,17161,310,62,248,0,0,0,0,5,20,1
3236,Maharashtra,WARDHA,"Tibal Girls Hostel, Hinganghat",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24344,100,20,80,0,0,0,0,5,20,1
3237,Maharashtra,WARDHA,"Sindhi Vihiri Ashram School, Karanja",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24341,100,20,80,0,0,0,0,5,20,1
3238,Maharashtra,WARDHA,"P.W.D. Ashram
School , Pandurna, Ashti",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24340,100,20,80,0,0,0,0,5,20,1
3239,Maharashtra,WARDHA,"Govt. Polytechnic Hostel, Arvi",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24338,100,20,80,0,0,0,0,5,20,1
3240,Maharashtra,WARDHA,"Tribal Boys Hostel, Haibatpur, Arvi",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24335,100,20,80,0,0,0,0,5,20,1
3241,Maharashtra,WARDHA,"B.C. Boys
Samajkalyan Hostel, Deoli",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24333,100,20,80,0,0,0,0,5,20,1
3242,Maharashtra,WARDHA,"Hariom Baba
Ashram, Lasanpur, Samudrapur",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,24330,100,20,80,0,0,0,0,5,20,1
3243,Maharashtra,WASHIM,"SC (female) school & hostel, Hingoli road, Surkhandi, Washim",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16425,200,80,120,0,0,0,0,0,0,1
3244,Maharashtra,WASHIM,ITI ma0ra,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16445,50,20,30,0,0,0,0,23,0,1
3245,Maharashtra,WASHIM,BACKWARD CLASS GIRLS HOSTEL,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,19815,50,20,30,0,0,0,0,10,20,1
3246,Maharashtra,WASHIM,Administrative Building Malegaon,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16431,100,40,60,0,0,0,0,0,0,1
3247,Maharashtra,WASHIM,"MB Ashram,
Murtizapur road, Chandanwadi, Karanja",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16440,100,40,60,0,0,0,0,62,6,1
3248,Maharashtra,WASHIM,"Government
Residential school for SC children, Sawad, Tal. Risod",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16429,100,40,60,0,0,0,0,15,50,1
3249,Maharashtra,WASHIM,"Mi0rity Hostel, Mangrulpir",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16437,50,0,50,0,0,0,0,20,0,1
3250,Maharashtra,YAVATMAL,"Javahar navoday vidyalay, Belora",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16909,100,60,40,0,0,0,0,5,10,1
3251,Maharashtra,YAVATMAL,Government ashram school and hostel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16840,100,60,40,0,0,0,0,5,10,1
3252,Maharashtra,YAVATMAL,"Markandeya school, Ralegaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16886,50,30,20,0,0,0,0,5,10,1
3253,Maharashtra,YAVATMAL,"Naneebhau
gharphadkar school
babulgaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16943,70,42,28,0,0,0,0,5,10,1
3254,Maharashtra,YAVATMAL,"Mangal karyalay, Kayar",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16930,25,15,10,0,0,0,0,5,10,1
3255,Maharashtra,YAVATMAL,SOCIAL WELFARE SC GIRLS SCHOOL ARNI,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16822,150,90,60,0,0,0,0,5,10,1
3256,Maharashtra,YAVATMAL,SC girls goverment hostel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16882,100,60,40,0,0,0,0,5,10,1
3257,Maharashtra,YAVATMAL,"Gov. boys adiwasi
hostel, chikhalgaon wani",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16928,75,45,30,0,0,0,0,5,10,1
3258,Maharashtra,YAVATMAL,Gov. ITI Kalamb,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16897,36,21,15,0,0,0,0,5,10,1
3259,Maharashtra,YAVATMAL,SC boys goverment hostel,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16876,0,0,0,4,0,0,0,17,55,1
3260,Maharashtra,YAVATMAL,"Gov. social girls/ boys hostel, Parsoda",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16927,50,30,20,0,0,0,0,5,10,1
3261,Maharashtra,YAVATMAL,SC girls goverment hostel Isapur Digras,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16855,100,60,40,2,0,0,0,13,26,1
3262,Maharashtra,YAVATMAL,"Jivandeep ashram school, kalamb",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16895,100,60,40,0,0,0,0,5,10,1
3263,Maharashtra,YAVATMAL,Mahalley sabhgruh Babulgaon,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16939,50,30,20,0,0,0,0,5,10,1
3264,Maharashtra,YAVATMAL,"Samajik public low
deparment girls hostel, Mahagaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16894,2,1,1,0,0,0,0,6,6,1
3265,Maharashtra,YAVATMAL,"St boys goverment hostel , Digras",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16872,100,40,60,2,0,0,0,5,10,1
3266,Maharashtra,YAVATMAL,Shetkari Suvidha Kendra,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16938,50,30,20,0,0,0,0,5,10,1
3267,Maharashtra,YAVATMAL,Private ashram school shirpoor,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16922,25,15,10,0,0,0,0,5,10,1
3268,Maharashtra,YAVATMAL,"Government hostel, Ner",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16892,150,90,60,0,0,0,0,5,10,1
3269,Maharashtra,YAVATMAL,Nagar Panchayat Building Zari,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16848,100,60,40,0,0,0,0,5,10,1
3270,Maharashtra,YAVATMAL,"Kalyan mandapam, Wani",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16917,25,15,10,0,0,0,0,5,10,1
3271,Maharashtra,YAVATMAL,Baba Kambalposh Dargah Arni,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16830,100,60,40,0,0,0,0,5,10,1
3272,Maharashtra,YAVATMAL,"Public law hostel, Ralegaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16890,50,30,20,0,0,0,0,5,10,1
3273,Maharashtra,YAVATMAL,"Purake Ashram School, Maregaon",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16935,100,60,40,0,0,0,0,2,3,1
3274,Maharashtra,YAVATMAL,Yugantar Ashram School Maregaon,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16933,50,30,20,0,0,0,0,5,10,1
3275,Maharashtra,YAVATMAL,Dhandbhumi Chaparda,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,20690,100,60,40,0,0,0,0,10,20,1
3276,Maharashtra,YAVATMAL,"Magasvargiya mulanche Shaskiya
Vasatigruh, ghatanji",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16913,100,60,40,0,0,0,0,5,9,1
3277,Maharashtra,YAVATMAL,Briliant school,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16888,50,30,20,0,0,0,0,5,10,1
3278,Maharashtra,YAVATMAL,"Savitri bai Fule
Ashram school magud",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16945,40,24,16,0,0,0,0,5,10,1
3279,Maharashtra,YAVATMAL,SC girls goverment hostel Isapur Digras,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16855,100,60,40,2,0,0,0,13,26,1
3280,Maharashtra,YAVATMAL,"Gov. social girls/ boys hostel, Parsoda",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16927,50,30,20,0,0,0,0,5,10,1
3281,Maharashtra,YAVATMAL,"Jivandeep ashram school, kalamb",Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16895,100,60,40,0,0,0,0,5,10,1
3282,Maharashtra,YAVATMAL,Mahalley sabhgruh Babulgaon,Cat. III - Dedicated COVID Center / DCCC,Other than Hospital,16939,50,30,20,0,0,0,0,5,10,1
3283,Maharashtra,AHMEDNAGAR,"Dr.Bhandkoli Hospital Akole,Pin-422601",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17724,60,20,40,20,20,4,1,10,20,1
3284,Maharashtra,AHMEDNAGAR,"Dr.Korde
Hospital,Rahuri,Pin- 413705",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17757,13,10,3,2,2,0,1,10,10,1
3285,Maharashtra,AHMEDNAGAR,"Swami Vivekanand Nursing Home Ayurvedic College Rahuri Factory,Rahuri,Pin-
413705",Cat. II - Dedicated COVID Health Center / DCHC,Private Medical College,17751,50,40,10,10,2,0,1,10,15,1
3286,Maharashtra,AHMEDNAGAR,"Sub District Hospital, Karjat,Pin-414402",Cat. II - Dedicated COVID Health Center / DCHC,Govt Hospitals,15366,50,25,25,13,2,0,1,10,10,1
3287,Maharashtra,AHMEDNAGAR,"Saint Luks Hospital, Shrirampur ,Pin- 413709",Cat. II - Dedicated COVID Health Center / DCHC,Private Medical College,17783,60,50,10,10,10,2,1,15,30,1
3288,Maharashtra,AHMEDNAGAR,"Niramay Hospital
Supa,Parner,Pin- 414301",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17747,15,10,5,10,5,1,1,10,15,1
3289,Maharashtra,AHMEDNAGAR,"Moredada Hospital Shrigonda,Pin- 413701",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17780,48,33,15,15,18,2,1,15,30,1
3290,Maharashtra,AHMEDNAGAR,"Omkar Hospital
Supa,Parner,Pin- 414301",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17744,20,15,5,10,5,2,1,10,15,1
3291,Maharashtra,AHMEDNAGAR,"CRHP Jamkhed,Pin- 413201",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,15363,50,20,30,50,50,2,1,5,50,1
3292,Maharashtra,AHMEDNAGAR,"F.J.F.M Wadala
Mission Hospital, Wadla Bahiroba,Newasa,Pin- 414602",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17742,44,40,4,6,6,1,1,10,20,1
3293,Maharashtra,AHMEDNAGAR,"Swami Vivekanand Multispeciality Hospital And Aurvedic Research Centre PARGAON
SHRIGONDA,413701",Cat. II - Dedicated COVID Health Center / DCHC,Private Medical College,17776,86,56,30,40,16,0,1,30,50,1
3294,Maharashtra,AHMEDNAGAR,"Shaneshwar Gramin
Rugnalay, Shingnapur,Newasa,P in-414105",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17739,44,40,4,20,8,1,1,10,15,1
3295,Maharashtra,AHMEDNAGAR,"RH Shevgaon,Pin- 414502",Cat. II - Dedicated COVID Health Center / DCHC,Govt Hospitals,17772,30,20,10,10,0,0,1,20,30,1
3296,Maharashtra,AHMEDNAGAR,"Dr.Bule Hospital, Akole,Pin-422601",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,18743,10,5,5,10,10,0,1,5,10,1
3297,Maharashtra,AHMEDNAGAR,"Rural Hospital
Chichondi Patil,Nagar,Pin-
414201",Cat. II - Dedicated COVID Health Center / DCHC,Govt Hospitals,17734,30,20,10,5,2,0,1,10,20,1
3298,Maharashtra,AHMEDNAGAR,"Malpani Hospital
Sangamner,Pin- 422605",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17768,50,40,10,11,11,1,1,17,25,1
3299,Maharashtra,AHMEDNAGAR,"Sai Nath Hospital
Shirdi,Rahata,Pin- 423109",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,15392,150,100,50,50,2,0,1,10,10,1
3300,Maharashtra,AHMEDNAGAR,"SDH Pathardi,Pin- 414102",Cat. II - Dedicated COVID Health Center / DCHC,Govt Hospitals,15391,25,25,0,25,2,2,1,10,50,1
3301,Maharashtra,AHMEDNAGAR,"Atma Malik Hospital Kokamthan,Kopergao n,Pin-423603",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17729,180,180,0,65,10,6,1,55,100,1
3302,Maharashtra,AHMEDNAGAR,"Sanjivani Hospital
Sangamner,Pin- 422605",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17763,40,20,20,10,11,3,1,15,30,1
3303,Maharashtra,AHMEDNAGAR,"Sai Baba
Hospital,Shirdi,Pin- 423109",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17801,72,60,12,8,8,4,1,15,500,1
3304,Maharashtra,AHMEDNAGAR,"Shri Krushna Accident Hospital,Rahuri,Pin- 413705",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17760,10,8,2,2,2,0,1,10,15,1
3305,Maharashtra,AKOLA,Sub District Hospital Murtizapur,Cat. II - Dedicated COVID Health Center / DCHC,Govt Hospitals,13702,40,20,20,4,4,1,0,922,502,1
3306,Maharashtra,AKOLA,GMC Akola New Building,Cat. II - Dedicated COVID Health Center / DCHC,"Govt
Medical College",14856,120,50,70,10,0,0,1,50,200,1
3307,Maharashtra,AKOLA,"RKT ( Radhakishan
Toshniwal Hospital ), Akola",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,14996,50,20,30,5,0,0,0,10,150,1
3308,Maharashtra,AKOLA,"ORBIT Hospital, Akola",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,14988,50,20,30,8,0,0,1,10,120,1
3309,Maharashtra,AKOLA,"Sahara Hospital, Akola",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,14986,50,20,30,10,0,0,1,10,100,1
3310,Maharashtra,AKOLA,"City Hospital, Akola",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,14982,50,20,30,10,0,0,0,10,40,1
3311,Maharashtra,AMRAVATI,Sub District Hospital Daryapur,Cat. II - Dedicated COVID Health Center / DCHC,Govt Hospitals,26349,25,10,15,5,0,0,1,5,30,1
3312,Maharashtra,AMRAVATI,Sub District H0spital Morshi,Cat. II - Dedicated COVID Health Center / DCHC,Govt Hospitals,26348,25,10,15,5,0,0,1,10,30,1
3313,Maharashtra,AMRAVATI,"Gurudeo Ayurved
Collage Mozari Amravati",Cat. II - Dedicated COVID Health Center / DCHC,"Private
Medical College",26347,160,80,80,10,0,0,1,30,30,1
3314,Maharashtra,AMRAVATI,Dr Gode Ayurved Collage Amravati,Cat. II - Dedicated COVID Health Center / DCHC,"Private
Medical
College",17476,100,50,50,10,0,0,1,40,163,1
3315,Maharashtra,AURANGABAD,"ADARSH HOSPITAL
NACHANVEL KANNAD",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17988,50,25,25,40,10,0,0,0,0,1
3316,Maharashtra,AURANGABAD,TRAMA CARE CENTER GANGAPUR,Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,18087,25,12,13,24,1,1,0,20,425,1
3317,Maharashtra,AURANGABAD,ANAND HOSPITAL VAIJAPUR,Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,18712,50,25,25,10,3,0,0,0,0,1
3318,Maharashtra,AURANGABAD,SAI KRUSHNA HOSPITAL KANNAD,Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,17985,20,10,10,20,0,0,0,0,0,1
3319,Maharashtra,AURANGABAD,S.D.H. TRAMA VAIJAPUR,Cat. II - Dedicated COVID Health Center / DCHC,Govt Hospitals,18709,20,10,10,17,3,1,0,91,832,1
3320,Maharashtra,AURANGABAD,"Y. S. I. G. M.
HOSPITAL CIDCO N-5 AURANAGABAD",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,18246,150,20,130,150,10,0,0,0,0,1
3321,Maharashtra,AURANGABAD,GAJANAN HOSPITAL BIDKIN TQ. PAITHAN,Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,18040,20,10,10,5,0,0,0,5,10,1
3322,Maharashtra,AURANGABAD,"FOSTER
DEVELOPMENT HOMEOPATHY MAHAVIDYALAY & HOSPITAL CIDCO N-5
AURANAGABAD",Cat. II - Dedicated COVID Health Center / DCHC,Private Hospitals,18243,60,20,40,60,0,0,0,0,0,1
